,종가,오픈,고가,저가,변동 %,날짜
4348,2295.26,2292.23,2296.6,2286.02,0.08,2018-07-31
4349,2307.07,2301.17,2312.65,2301.13,0.51,2018-08-01
4350,2270.2,2304.14,2306.72,2265.46,-1.6,2018-08-02
4351,2287.68,2278.33,2288.93,2272.94,0.77,2018-08-03
4352,2286.5,2288.51,2300.38,2283.26,-0.05,2018-08-06
4353,2300.16,2290.85,2301.27,2279.55,0.6,2018-08-07
4354,2301.45,2305.73,2308.6,2298.41,0.06,2018-08-08
4355,2303.71,2303.04,2303.71,2291.91,0.1,2018-08-09
4356,2282.79,2295.21,2295.62,2277.89,-0.91,2018-08-10
4357,2248.45,2266.43,2271.82,2238.55,-1.5,2018-08-13
4358,2258.91,2249.86,2262.52,2247.37,0.47,2018-08-14
4359,2240.8,2233.05,2244.08,2218.09,-0.8,2018-08-16
4360,2247.05,2244.61,2250.92,2240.14,0.28,2018-08-17
4361,2247.88,2257.35,2264.42,2245.06,0.04,2018-08-20
4362,2270.06,2248.04,2272.86,2244.59,0.99,2018-08-21
4363,2273.33,2273.68,2280.31,2268.91,0.14,2018-08-22
4364,2282.6,2282.57,2282.88,2268.06,0.41,2018-08-23
4365,2293.21,2276.16,2295.22,2271.35,0.46,2018-08-24
4366,2299.3,2297.32,2302.87,2289.41,0.27,2018-08-27
4367,2303.12,2312.14,2314.6,2299.45,0.17,2018-08-28
4368,2309.03,2304.66,2309.88,2300.21,0.26,2018-08-29
4369,2307.35,2313.11,2320.85,2305.46,-0.07,2018-08-30
4370,2322.88,2298.13,2322.88,2295.72,0.67,2018-08-31
4371,2307.03,2317.93,2318.72,2302.17,-0.68,2018-09-03
4372,2315.72,2308.96,2317.74,2302.17,0.38,2018-09-04
4373,2291.77,2310.9,2315.43,2288.01,-1.03,2018-09-05
4374,2287.61,2288.8,2298.47,2284.5,-0.18,2018-09-06
4375,2281.58,2278.08,2286.82,2264.9,-0.26,2018-09-07
4376,2288.66,2277.35,2289.38,2276.6,0.31,2018-09-10
4377,2283.2,2286.91,2295.76,2275.13,-0.24,2018-09-11
4378,2282.92,2286.28,2289.66,2271.0,-0.01,2018-09-12
4379,2286.23,2285.28,2291.51,2281.63,0.14,2018-09-13
4380,2318.25,2304.7,2318.65,2304.15,1.4,2018-09-14
4381,2303.01,2314.55,2314.55,2295.26,-0.66,2018-09-17
4382,2308.98,2287.73,2310.97,2287.42,0.26,2018-09-18
4383,2308.46,2319.22,2319.22,2301.79,-0.02,2018-09-19
4384,2323.45,2314.41,2334.04,2311.56,0.65,2018-09-20
4385,2339.17,2332.04,2339.17,2325.12,0.68,2018-09-21
4386,2355.43,2331.7,2355.43,2331.7,0.7,2018-09-27
4387,2343.07,2356.13,2356.62,2337.47,-0.52,2018-09-28
4388,2338.88,2349.64,2352.11,2333.32,-0.18,2018-10-01
4389,2309.57,2338.28,2341.55,2308.9,-1.25,2018-10-02
4390,2274.49,2311.06,2311.06,2270.22,-1.52,2018-10-04
4391,2267.52,2269.94,2278.12,2250.99,-0.31,2018-10-05
4392,2253.83,2258.73,2273.71,2253.83,-0.6,2018-10-08
4393,2228.61,2256.03,2257.52,2222.95,-1.12,2018-10-10
4394,2129.67,2176.16,2186.69,2129.67,-4.44,2018-10-11
4395,2161.85,2131.66,2173.01,2129.13,1.51,2018-10-12
4396,2145.12,2155.34,2159.23,2141.28,-0.77,2018-10-15
4397,2145.12,2156.0,2161.76,2140.19,0.0,2018-10-16
4398,2167.51,2169.44,2182.77,2159.37,1.04,2018-10-17
4399,2148.31,2158.8,2168.01,2146.61,-0.89,2018-10-18
4400,2156.26,2130.06,2158.78,2117.62,0.37,2018-10-19
4401,2161.71,2143.08,2163.21,2136.92,0.25,2018-10-22
4402,2106.1,2147.3,2148.8,2094.69,-2.57,2018-10-23
4403,2097.58,2119.19,2121.36,2092.1,-0.4,2018-10-24
4404,2063.3,2046.67,2066.06,2033.81,-1.63,2018-10-25
4405,2027.15,2066.57,2066.57,2008.86,-1.75,2018-10-26
4406,1996.05,2026.68,2045.76,1993.77,-1.53,2018-10-29
4407,2014.69,1985.95,2028.84,1985.95,0.93,2018-10-30
4408,2029.69,2022.84,2030.5,2006.63,0.74,2018-10-31
4409,2024.46,2035.11,2054.22,2023.43,-0.26,2018-11-01
4410,2096.0,2046.61,2096.63,2044.94,3.53,2018-11-02
4411,2076.92,2079.81,2080.49,2052.67,-0.91,2018-11-05
4412,2089.62,2085.81,2092.61,2068.59,0.61,2018-11-06
4413,2078.69,2090.32,2107.63,2072.48,-0.52,2018-11-07
4414,2092.63,2109.97,2120.88,2092.36,0.67,2018-11-08
4415,2086.09,2093.89,2101.92,2082.47,-0.31,2018-11-09
4416,2080.44,2065.92,2087.24,2065.52,-0.27,2018-11-12
4417,2071.23,2047.62,2072.03,2032.05,-0.44,2018-11-13
4418,2068.05,2071.41,2075.12,2060.86,-0.15,2018-11-14
4419,2088.06,2061.47,2088.61,2058.73,0.97,2018-11-15
4420,2092.4,2097.94,2103.11,2086.54,0.21,2018-11-16
4421,2100.56,2096.13,2111.39,2089.37,0.39,2018-11-19
4422,2082.58,2074.67,2089.54,2074.67,-0.86,2018-11-20
4423,2076.55,2057.07,2077.49,2049.76,-0.29,2018-11-21
4424,2069.95,2079.01,2081.75,2066.2,-0.32,2018-11-22
4425,2057.48,2073.26,2075.91,2047.96,-0.6,2018-11-23
4426,2083.02,2060.17,2083.96,2060.17,1.24,2018-11-26
4427,2099.42,2091.75,2102.29,2079.49,0.79,2018-11-27
4428,2108.22,2104.13,2108.65,2094.32,0.42,2018-11-28
4429,2114.1,2133.95,2136.74,2108.9,0.28,2018-11-29
4430,2096.86,2116.83,2122.33,2093.83,-0.82,2018-11-30
4431,2131.93,2127.78,2136.64,2113.6,1.67,2018-12-03
4432,2114.35,2125.67,2128.94,2105.45,-0.82,2018-12-04
4433,2101.31,2086.57,2107.69,2086.57,-0.62,2018-12-05
4434,2068.69,2094.62,2094.62,2064.0,-1.55,2018-12-06
4435,2075.76,2081.68,2086.84,2065.62,0.34,2018-12-07
4436,2053.79,2048.45,2061.78,2043.21,-1.06,2018-12-10
4437,2052.97,2058.16,2060.94,2047.17,-0.04,2018-12-11
4438,2082.57,2062.77,2084.77,2061.13,1.44,2018-12-12
4439,2095.55,2087.43,2104.43,2084.37,0.62,2018-12-13
4440,2069.38,2095.64,2095.64,2061.4,-1.25,2018-12-14
4441,2071.09,2071.21,2075.93,2065.51,0.08,2018-12-17
4442,2062.11,2057.39,2074.31,2054.26,-0.43,2018-12-18
4443,2078.84,2068.95,2080.65,2063.01,0.81,2018-12-19
4444,2060.12,2063.7,2071.08,2047.52,-0.9,2018-12-20
4445,2061.49,2052.7,2061.51,2049.76,0.07,2018-12-21
4446,2055.01,2050.38,2059.94,2046.18,-0.31,2018-12-24
4447,2028.01,2028.81,2037.83,2014.28,-1.31,2018-12-26
4448,2028.44,2032.09,2035.57,2021.39,0.02,2018-12-27
4449,2041.04,2036.7,2046.97,2035.41,0.62,2018-12-28
4450,2010.0,2050.55,2053.45,2004.27,-1.52,2019-01-02
4451,1993.7,2011.81,2014.72,1991.65,-0.81,2019-01-03
4452,2010.25,1992.4,2011.56,1984.53,0.83,2019-01-04
4453,2037.1,2034.24,2048.06,2030.9,1.34,2019-01-07
4454,2025.27,2038.68,2042.7,2023.59,-0.58,2019-01-08
4455,2064.71,2034.19,2068.23,2034.19,1.95,2019-01-09
4456,2063.28,2065.73,2072.81,2057.16,-0.07,2019-01-10
4457,2075.57,2070.36,2076.99,2063.99,0.6,2019-01-11
4458,2064.52,2070.49,2073.94,2059.46,-0.53,2019-01-14
4459,2097.18,2069.14,2098.01,2067.58,1.58,2019-01-15
4460,2106.1,2098.65,2106.35,2091.92,0.43,2019-01-16
4461,2107.06,2110.14,2117.43,2101.7,0.05,2019-01-17
4462,2124.28,2116.43,2124.5,2113.44,0.82,2019-01-18
4463,2124.61,2133.87,2134.17,2114.45,0.02,2019-01-21
4464,2117.77,2126.03,2129.37,2108.91,-0.32,2019-01-22
4465,2127.78,2108.72,2131.05,2106.74,0.47,2019-01-23
4466,2145.03,2127.88,2145.08,2125.48,0.81,2019-01-24
4467,2177.73,2147.92,2178.01,2146.64,1.52,2019-01-25
4468,2177.3,2184.41,2188.15,2169.17,-0.02,2019-01-28
4469,2183.36,2172.83,2183.36,2162.53,0.28,2019-01-29
4470,2206.2,2183.49,2206.2,2177.88,1.05,2019-01-30
4471,2204.85,2222.88,2222.88,2201.22,-0.06,2019-01-31
4472,2203.46,2211.93,2218.78,2201.41,-0.06,2019-02-01
4473,2203.42,2215.77,2215.79,2196.77,-0.0,2019-02-07
4474,2177.05,2192.01,2192.48,2171.96,-1.2,2019-02-08
4475,2180.73,2180.54,2181.58,2167.36,0.17,2019-02-11
4476,2190.47,2182.71,2195.05,2178.59,0.45,2019-02-12
4477,2201.48,2200.0,2203.71,2194.75,0.5,2019-02-13
4478,2225.85,2195.92,2225.85,2186.09,1.11,2019-02-14
4479,2196.09,2210.94,2210.94,2187.71,-1.34,2019-02-15
4480,2210.89,2207.36,2217.32,2203.0,0.67,2019-02-18
4481,2205.63,2208.96,2213.87,2193.34,-0.24,2019-02-19
4482,2229.76,2216.74,2234.68,2213.83,1.09,2019-02-20
4483,2228.66,2224.26,2234.31,2213.19,-0.05,2019-02-21
4484,2230.5,2222.32,2230.5,2217.08,0.08,2019-02-22
4485,2232.56,2241.13,2241.76,2224.64,0.09,2019-02-25
4486,2226.6,2230.37,2235.7,2221.76,-0.27,2019-02-26
4487,2234.79,2234.46,2237.77,2228.16,0.37,2019-02-27
4488,2195.44,2231.58,2233.93,2195.44,-1.76,2019-02-28
4489,2190.66,2210.97,2216.02,2188.56,-0.22,2019-03-04
4490,2179.23,2183.35,2185.74,2171.33,-0.52,2019-03-05
4491,2175.6,2177.11,2179.01,2168.46,-0.17,2019-03-06
4492,2165.79,2173.19,2181.19,2155.19,-0.45,2019-03-07
4493,2137.44,2152.8,2159.67,2137.44,-1.31,2019-03-08
4494,2138.1,2140.29,2145.31,2125.54,0.03,2019-03-11
4495,2157.18,2154.61,2161.69,2150.96,0.89,2019-03-12
4496,2148.41,2152.66,2154.11,2134.16,-0.41,2019-03-13
4497,2155.68,2154.35,2158.34,2142.31,0.34,2019-03-14
4498,2176.11,2152.96,2181.77,2152.59,0.95,2019-03-15
4499,2179.49,2179.69,2183.9,2172.34,0.16,2019-03-18
4500,2177.62,2183.03,2183.76,2171.05,-0.09,2019-03-19
4501,2177.1,2171.41,2177.19,2152.21,-0.02,2019-03-20
4502,2184.88,2183.11,2200.32,2173.7,0.36,2019-03-21
4503,2186.95,2192.72,2195.42,2178.77,0.09,2019-03-22
4504,2144.86,2158.8,2159.25,2143.7,-1.92,2019-03-25
4505,2148.8,2152.98,2153.9,2143.63,0.18,2019-03-26
4506,2145.62,2147.19,2152.91,2132.42,-0.15,2019-03-27
4507,2128.1,2131.25,2136.4,2120.93,-0.82,2019-03-28
4508,2140.67,2138.45,2143.3,2124.07,0.59,2019-03-29
4509,2168.28,2153.31,2171.49,2153.31,1.29,2019-04-01
4510,2177.18,2177.2,2181.37,2171.84,0.41,2019-04-02
4511,2203.27,2176.81,2203.29,2172.83,1.2,2019-04-03
4512,2206.53,2201.04,2216.15,2198.66,0.15,2019-04-04
4513,2209.61,2206.36,2214.82,2205.26,0.14,2019-04-05
4514,2210.6,2217.66,2217.87,2202.49,0.04,2019-04-08
4515,2213.56,2212.32,2221.62,2203.54,0.13,2019-04-09
4516,2224.39,2206.2,2225.02,2203.82,0.49,2019-04-10
4517,2224.44,2227.69,2230.41,2217.18,0.0,2019-04-11
4518,2233.45,2221.1,2233.45,2212.88,0.41,2019-04-12
4519,2242.88,2242.31,2251.22,2240.29,0.42,2019-04-15
4520,2248.63,2241.06,2249.89,2235.72,0.26,2019-04-16
4521,2245.89,2249.05,2252.05,2242.01,-0.12,2019-04-17
4522,2213.77,2248.8,2250.11,2210.43,-1.43,2019-04-18
4523,2216.15,2223.42,2225.37,2215.58,0.11,2019-04-19
4524,2216.65,2218.5,2227.94,2207.25,0.02,2019-04-22
4525,2220.51,2217.61,2223.92,2212.14,0.17,2019-04-23
4526,2201.03,2229.75,2229.75,2190.29,-0.88,2019-04-24
4527,2190.5,2195.47,2200.89,2187.44,-0.48,2019-04-25
4528,2179.31,2178.13,2186.52,2168.15,-0.51,2019-04-26
4529,2216.43,2183.41,2216.43,2181.82,1.7,2019-04-29
4530,2203.59,2213.43,2215.77,2186.33,-0.58,2019-04-30
4531,2212.75,2192.94,2217.03,2191.3,0.42,2019-05-02
4532,2196.32,2209.44,2211.36,2192.36,-0.74,2019-05-03
4533,2176.99,2172.39,2179.51,2160.44,-0.88,2019-05-07
4534,2168.01,2151.34,2179.34,2151.34,-0.41,2019-05-08
4535,2102.01,2159.79,2164.98,2102.01,-3.04,2019-05-09
4536,2108.04,2118.42,2124.92,2090.39,0.29,2019-05-10
4537,2079.01,2091.8,2101.09,2077.72,-1.38,2019-05-13
4538,2081.84,2060.24,2093.41,2056.74,0.14,2019-05-14
4539,2092.78,2081.92,2100.01,2076.46,0.53,2019-05-15
4540,2067.69,2094.88,2095.58,2062.44,-1.2,2019-05-16
4541,2055.8,2081.57,2082.83,2053.79,-0.58,2019-05-17
4542,2055.71,2066.53,2077.1,2051.69,-0.0,2019-05-20
4543,2061.25,2056.95,2076.47,2053.69,0.27,2019-05-21
4544,2064.86,2068.65,2070.8,2048.01,0.18,2019-05-22
4545,2059.59,2063.25,2065.86,2046.82,-0.26,2019-05-23
4546,2045.31,2047.3,2057.38,2035.98,-0.69,2019-05-24
4547,2044.21,2044.25,2055.13,2035.87,-0.05,2019-05-27
4548,2048.83,2044.77,2058.42,2038.52,0.23,2019-05-28
4549,2023.32,2046.71,2046.71,2016.25,-1.25,2019-05-29
4550,2038.8,2024.33,2040.66,2023.91,0.77,2019-05-30
4551,2041.74,2029.03,2048.9,2022.97,0.14,2019-05-31
4552,2067.85,2031.03,2070.58,2029.17,1.28,2019-06-03
4553,2066.97,2066.78,2072.19,2060.98,-0.04,2019-06-04
4554,2069.11,2084.16,2086.49,2065.71,0.1,2019-06-05
4555,2072.33,2070.78,2081.16,2057.97,0.16,2019-06-07
4556,2099.49,2087.37,2099.65,2075.51,1.31,2019-06-10
4557,2111.81,2096.09,2114.57,2094.6,0.59,2019-06-11
4558,2108.75,2111.66,2118.89,2104.41,-0.14,2019-06-12
4559,2103.15,2104.46,2108.01,2081.92,-0.27,2019-06-13
4560,2095.41,2096.32,2103.02,2087.47,-0.37,2019-06-14
4561,2090.73,2091.71,2103.59,2087.25,-0.22,2019-06-17
4562,2098.71,2089.31,2103.02,2089.31,0.38,2019-06-18
4563,2124.78,2119.54,2126.74,2117.64,1.24,2019-06-19
4564,2131.29,2121.78,2131.77,2120.42,0.31,2019-06-20
4565,2125.62,2132.38,2132.68,2120.15,-0.27,2019-06-21
4566,2126.33,2130.32,2134.48,2123.88,0.03,2019-06-24
4567,2121.64,2125.74,2136.24,2115.11,-0.22,2019-06-25
4568,2121.85,2120.2,2128.25,2115.72,0.01,2019-06-26
4569,2134.32,2120.73,2141.27,2118.22,0.59,2019-06-27
4570,2130.62,2135.06,2139.24,2123.97,-0.17,2019-06-28
4571,2129.74,2147.24,2147.24,2126.87,-0.04,2019-07-01
4572,2122.02,2122.07,2130.86,2112.52,-0.36,2019-07-02
4573,2096.02,2120.75,2127.71,2093.32,-1.23,2019-07-03
4574,2108.73,2102.36,2108.8,2088.97,0.61,2019-07-04
4575,2110.59,2111.0,2115.43,2096.23,0.09,2019-07-05
4576,2064.17,2091.91,2092.54,2063.78,-2.2,2019-07-08
4577,2052.03,2070.35,2075.3,2052.03,-0.59,2019-07-09
4578,2058.78,2061.55,2068.2,2056.48,0.33,2019-07-10
4579,2080.58,2070.59,2088.24,2070.21,1.06,2019-07-11
4580,2086.66,2083.53,2090.43,2077.35,0.29,2019-07-12
4581,2082.48,2083.39,2088.34,2073.1,-0.2,2019-07-15
4582,2091.87,2084.46,2096.67,2078.74,0.45,2019-07-16
4583,2072.92,2079.91,2080.01,2063.49,-0.91,2019-07-17
4584,2066.55,2068.66,2073.2,2061.33,-0.31,2019-07-18
4585,2094.36,2080.21,2096.73,2076.51,1.35,2019-07-19
4586,2093.34,2090.35,2099.34,2087.51,-0.05,2019-07-22
4587,2101.45,2095.76,2106.39,2095.38,0.39,2019-07-23
4588,2082.3,2097.16,2105.68,2080.66,-0.91,2019-07-24
4589,2074.48,2085.67,2088.81,2061.08,-0.38,2019-07-25
4590,2066.26,2063.35,2068.16,2054.64,-0.4,2019-07-26
4591,2029.48,2059.13,2063.13,2025.01,-1.78,2019-07-29
4592,2038.68,2035.32,2044.59,2032.61,0.45,2019-07-30
4593,2024.55,2036.46,2041.16,2010.95,-0.69,2019-07-31
4594,2017.34,2015.09,2032.23,2009.33,-0.36,2019-08-01
4595,1998.13,1995.31,2005.31,1987.12,-0.95,2019-08-02
4596,1946.98,1985.93,1987.64,1945.39,-2.56,2019-08-05
4597,1917.5,1900.36,1948.53,1891.81,-1.51,2019-08-06
4598,1909.71,1925.33,1929.29,1901.61,-0.41,2019-08-07
4599,1920.61,1926.28,1937.95,1915.81,0.57,2019-08-08
4600,1937.75,1940.06,1946.94,1936.14,0.89,2019-08-09
4601,1942.29,1941.53,1949.19,1933.25,0.23,2019-08-12
4602,1925.83,1928.76,1937.68,1923.58,-0.85,2019-08-13
4603,1938.37,1946.18,1952.22,1937.23,0.65,2019-08-14
4604,1927.17,1921.49,1927.7,1911.72,-0.58,2019-08-16
4605,1939.9,1936.64,1943.09,1931.44,0.66,2019-08-19
4606,1960.25,1942.99,1964.16,1937.53,1.05,2019-08-20
4607,1964.65,1954.57,1971.12,1954.47,0.22,2019-08-21
4608,1951.01,1966.6,1967.96,1951.01,-0.69,2019-08-22
4609,1948.3,1942.42,1953.85,1940.6,-0.14,2019-08-23
4610,1916.31,1915.34,1924.49,1909.92,-1.64,2019-08-26
4611,1924.6,1928.98,1937.42,1919.28,0.43,2019-08-27
4612,1941.09,1929.96,1943.62,1926.43,0.86,2019-08-28
4613,1933.41,1943.55,1947.15,1928.49,-0.4,2019-08-29
4614,1967.79,1951.66,1971.21,1951.3,1.78,2019-08-30
4615,1969.19,1961.19,1973.25,1958.59,0.07,2019-09-02
4616,1965.69,1966.5,1976.37,1960.15,-0.18,2019-09-03
4617,1988.53,1962.43,1988.53,1962.08,1.16,2019-09-04
4618,2004.75,1993.62,2015.39,1992.51,0.82,2019-09-05
4619,2009.13,2016.11,2017.2,2005.69,0.22,2019-09-06
4620,2019.55,2013.38,2029.8,2013.28,0.52,2019-09-09
4621,2032.08,2024.79,2034.28,2021.58,0.62,2019-09-10
4622,2049.2,2043.72,2050.8,2040.04,0.84,2019-09-11
4623,2062.22,2056.26,2062.22,2044.8,0.64,2019-09-16
4624,2062.33,2058.72,2066.33,2055.17,0.01,2019-09-17
4625,2070.73,2064.42,2075.63,2058.52,0.41,2019-09-18
4626,2080.35,2070.53,2089.81,2070.53,0.46,2019-09-19
4627,2091.52,2080.86,2092.37,2077.3,0.54,2019-09-20
4628,2091.7,2087.7,2095.54,2085.6,0.01,2019-09-23
4629,2101.04,2090.19,2101.63,2085.91,0.45,2019-09-24
4630,2073.39,2093.47,2095.27,2072.41,-1.32,2019-09-25
4631,2074.52,2082.66,2087.33,2064.34,0.05,2019-09-26
4632,2049.93,2066.96,2066.96,2044.75,-1.19,2019-09-27
4633,2063.05,2045.77,2064.99,2042.01,0.64,2019-09-30
4634,2072.42,2062.44,2077.48,2057.91,0.45,2019-10-01
4635,2031.91,2058.23,2058.23,2031.91,-1.95,2019-10-02
4636,2020.69,2028.4,2039.43,2020.69,-0.55,2019-10-04
4637,2021.73,2031.53,2034.94,2016.19,0.05,2019-10-07
4638,2046.25,2029.37,2046.81,2024.63,1.21,2019-10-08
4639,2028.15,2030.13,2040.88,2010.9,-0.88,2019-10-10
4640,2044.61,2048.08,2053.94,2040.48,0.81,2019-10-11
4641,2067.4,2068.13,2075.1,2065.53,1.11,2019-10-14
4642,2068.17,2064.78,2073.21,2064.34,0.04,2019-10-15
4643,2082.83,2080.92,2090.01,2073.8,0.71,2019-10-16
4644,2077.94,2081.76,2087.15,2072.49,-0.23,2019-10-17
4645,2060.69,2082.23,2088.54,2057.89,-0.83,2019-10-18
4646,2064.84,2067.97,2067.97,2059.33,0.2,2019-10-21
4647,2088.86,2076.29,2093.81,2073.08,1.16,2019-10-22
4648,2080.62,2086.81,2088.25,2074.88,-0.39,2019-10-23
4649,2085.66,2089.85,2089.85,2067.9,0.24,2019-10-24
4650,2087.89,2091.16,2091.24,2079.3,0.11,2019-10-25
4651,2093.6,2096.67,2104.39,2089.76,0.27,2019-10-28
4652,2092.69,2103.92,2105.17,2088.04,-0.04,2019-10-29
4653,2080.27,2093.51,2093.51,2075.54,-0.59,2019-10-30
4654,2083.48,2089.22,2103.71,2083.48,0.15,2019-10-31
4655,2100.2,2084.79,2100.42,2081.53,0.8,2019-11-01
4656,2130.24,2111.32,2130.83,2111.32,1.43,2019-11-04
4657,2142.64,2133.66,2143.12,2128.7,0.58,2019-11-05
4658,2144.15,2142.69,2156.23,2138.83,0.07,2019-11-06
4659,2144.29,2141.05,2147.01,2135.45,0.01,2019-11-07
4660,2137.23,2154.18,2155.94,2133.75,-0.33,2019-11-08
4661,2124.09,2139.07,2139.07,2119.07,-0.61,2019-11-11
4662,2140.92,2131.26,2140.94,2121.8,0.79,2019-11-12
4663,2122.45,2132.48,2133.37,2118.67,-0.86,2019-11-13
4664,2139.23,2127.54,2139.23,2121.32,0.79,2019-11-14
4665,2162.18,2137.96,2165.02,2135.26,1.07,2019-11-15
4666,2160.69,2161.89,2165.89,2151.97,-0.07,2019-11-18
4667,2153.24,2151.04,2154.41,2137.01,-0.34,2019-11-19
4668,2125.32,2140.06,2145.97,2123.8,-1.3,2019-11-20
4669,2096.6,2123.65,2125.36,2088.19,-1.35,2019-11-21
4670,2101.96,2098.89,2106.42,2093.99,0.26,2019-11-22
4671,2123.5,2117.14,2130.04,2116.07,1.02,2019-11-25
4672,2121.35,2129.27,2139.64,2120.85,-0.1,2019-11-26
4673,2127.85,2134.47,2136.3,2118.07,0.31,2019-11-27
4674,2118.6,2116.93,2127.75,2116.58,-0.43,2019-11-28
4675,2087.96,2125.53,2125.53,2085.1,-1.45,2019-11-29
4676,2091.92,2097.55,2103.87,2088.92,0.19,2019-12-02
4677,2084.07,2075.02,2085.71,2066.6,-0.38,2019-12-03
4678,2068.89,2070.84,2072.91,2057.45,-0.73,2019-12-04
4679,2060.74,2078.31,2084.29,2053.56,-0.39,2019-12-05
4680,2081.85,2072.44,2084.44,2070.17,1.02,2019-12-06
4681,2088.65,2091.94,2093.81,2084.31,0.33,2019-12-09
4682,2098.0,2081.22,2100.48,2080.16,0.45,2019-12-10
4683,2105.62,2098.28,2109.22,2092.48,0.36,2019-12-11
4684,2137.35,2120.13,2138.93,2120.13,1.51,2019-12-12
4685,2170.25,2164.63,2170.25,2159.45,1.54,2019-12-13
4686,2168.15,2168.05,2175.01,2166.29,-0.1,2019-12-16
4687,2195.68,2179.4,2196.01,2171.09,1.27,2019-12-17
4688,2194.76,2194.92,2204.04,2187.32,-0.04,2019-12-18
4689,2196.56,2199.42,2204.73,2186.59,0.08,2019-12-19
4690,2204.18,2205.57,2206.82,2194.8,0.35,2019-12-20
4691,2203.71,2208.22,2209.2,2196.43,-0.02,2019-12-23
4692,2190.08,2206.23,2206.23,2187.58,-0.62,2019-12-24
4693,2197.93,2192.22,2198.01,2183.9,0.36,2019-12-26
4694,2204.21,2183.7,2215.55,2177.4,0.29,2019-12-27
4695,2197.67,2202.62,2208.04,2195.65,-0.3,2019-12-30
4696,2175.17,2201.21,2202.32,2171.84,-1.02,2020-01-02
4697,2176.46,2192.58,2203.38,2165.39,0.06,2020-01-03
4698,2155.07,2154.97,2164.42,2149.95,-0.98,2020-01-06
4699,2175.54,2166.6,2181.62,2164.27,0.95,2020-01-07
4700,2151.31,2156.27,2162.32,2137.72,-1.11,2020-01-08
4701,2186.45,2182.2,2186.45,2172.16,1.63,2020-01-09
4702,2206.39,2189.48,2206.92,2188.1,0.91,2020-01-10
4703,2229.26,2204.49,2230.43,2204.49,1.04,2020-01-13
4704,2238.88,2243.06,2250.79,2232.94,0.43,2020-01-14
4705,2230.98,2229.8,2238.21,2223.39,-0.35,2020-01-15
4706,2248.05,2231.93,2249.09,2225.41,0.77,2020-01-16
4707,2250.57,2261.57,2268.71,2245.58,0.11,2020-01-17
4708,2262.64,2261.4,2277.23,2258.09,0.54,2020-01-20
4709,2239.69,2259.81,2266.31,2238.25,-1.01,2020-01-21
4710,2267.25,2238.53,2269.27,2235.13,1.23,2020-01-22
4711,2246.13,2254.54,2260.63,2241.94,-0.93,2020-01-23
4712,2176.72,2192.22,2199.93,2166.23,-3.09,2020-01-28
4713,2185.28,2188.18,2195.45,2172.33,0.39,2020-01-29
4714,2148.0,2181.54,2187.45,2139.72,-1.71,2020-01-30
4715,2119.01,2160.6,2167.23,2119.01,-1.35,2020-01-31
4716,2118.88,2086.61,2126.73,2082.74,-0.01,2020-02-03
4717,2157.9,2121.22,2162.32,2120.53,1.84,2020-02-04
4718,2165.63,2177.26,2181.52,2154.88,0.36,2020-02-05
4719,2227.94,2184.77,2229.99,2182.25,2.88,2020-02-06
4720,2211.95,2221.49,2223.92,2198.14,-0.72,2020-02-07
4721,2201.07,2185.63,2203.39,2180.51,-0.49,2020-02-10
4722,2223.12,2213.5,2233.32,2211.25,1.0,2020-02-11
4723,2238.38,2225.95,2242.24,2214.77,0.69,2020-02-12
4724,2232.96,2245.72,2255.49,2230.3,-0.24,2020-02-13
4725,2243.59,2232.71,2251.5,2221.9,0.48,2020-02-14
4726,2242.17,2243.07,2250.05,2230.26,-0.06,2020-02-17
4727,2208.88,2225.98,2232.93,2205.21,-1.48,2020-02-18
4728,2210.34,2222.51,2226.0,2191.2,0.07,2020-02-19
4729,2195.5,2223.55,2228.18,2186.72,-0.67,2020-02-20
4730,2162.84,2165.65,2184.43,2160.28,-1.49,2020-02-21
4731,2079.04,2114.04,2120.06,2079.03,-3.87,2020-02-24
4732,2103.61,2075.55,2105.49,2071.5,1.18,2020-02-25
4733,2076.77,2064.07,2089.64,2059.13,-1.28,2020-02-26
4734,2054.89,2073.87,2085.4,2049.15,-1.05,2020-02-27
4735,1987.01,2020.17,2031.01,1980.82,-3.3,2020-02-28
4736,2002.51,1997.03,2017.07,1969.34,0.78,2020-03-02
4737,2014.15,2051.85,2051.85,2009.39,0.58,2020-03-03
4738,2059.33,2005.81,2063.59,2005.81,2.24,2020-03-04
4739,2085.26,2078.11,2089.08,2059.99,1.26,2020-03-05
4740,2040.22,2053.09,2062.57,2032.13,-2.16,2020-03-06
4741,1954.77,1981.02,1989.5,1946.9,-4.19,2020-03-09
4742,1962.93,1942.85,1968.17,1934.72,0.42,2020-03-10
4743,1908.27,1965.67,1967.7,1898.27,-2.78,2020-03-11
4744,1834.33,1887.97,1897.23,1808.56,-3.87,2020-03-12
4745,1771.44,1722.68,1809.31,1680.6,-3.43,2020-03-13
4746,1714.86,1805.43,1805.43,1714.38,-3.19,2020-03-16
4747,1672.44,1640.84,1722.97,1637.88,-2.47,2020-03-17
4748,1591.2,1686.12,1693.95,1591.12,-4.86,2020-03-18
4749,1457.64,1626.09,1626.09,1439.43,-8.39,2020-03-19
4750,1566.15,1498.49,1566.82,1466.48,7.44,2020-03-20
4751,1482.46,1474.45,1516.75,1458.41,-5.34,2020-03-23
4752,1609.97,1523.69,1609.97,1508.68,8.6,2020-03-24
